1.2254  2.2202  0.1000  185.0000  185.0000  370.0000  370.0000  2120  477.0000  2222.0000  0.4800  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  3.0200 10.5400
1.2254  2.2202  0.1000  195.0000  185.0000  380.0000  380.0000  2120  477.0000  2222.0000  0.4800  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  3.0200 10.5400
1.2254  2.2202  0.1000  195.0000  185.0000  390.0000  390.0000  2120  477.0000  2222.0000  0.4900  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  3.0200 10.5400
1.2254  2.2202  0.1000  195.0000  185.0000  390.0000  390.0000  2120  517.0000  2222.0000  0.4900  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  3.0200 10.5400
1.2254  2.2202  0.1000  185.0000  195.0000  390.0000  390.0000  2120  477.0000  2222.0000  0.4900  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  3.0200 10.5400
1.2254  2.2202  0.1000  195.0000  185.0000  390.0000  390.0000  2120  477.0000  2002.0000  0.4700  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  3.0200 10.5400
1.2254  2.2202  0.1000  215.0000  195.0000  390.0000  390.0000  2120  517.0000  2002.0000  0.4500  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  3.0200 10.5400
1.2254  2.2202  0.1000  215.0000  195.0000  390.0000  370.0000  2120  511.0000  2002.0000  0.4500  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  3.0200 10.5400
1.2254  2.2202  0.1000  195.0000  215.0000  410.0000  390.0000  2120  497.0000  2222.0000  0.4500  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  3.0200 10.5400
1.2254  2.2202  0.1000  185.0000  225.0000  370.0000  370.0000  2120  517.0000  2442.0000  0.4800  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  195.0000  225.0000  380.0000  410.0000  2120  477.0000  2442.0000  0.4800  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  225.0000  185.0000  410.0000  390.0000  2120  477.0000  2322.0000  0.4800  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  225.0000  185.0000  410.0000  390.0000  2120  477.0000  2432.0000  0.4660  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  185.0000  195.0000  410.0000  410.0000  2120  487.0000  2542.0000  0.4600  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  410.0000  410.0000  2120  487.0000  2452.0000  0.4600  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  487.0000  2542.0000  0.4300  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  477.0000  2222.0000  0.4400  0.0000  0.0000  11.0000  7.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  185.0000  195.0000  410.0000  410.0000  2120  487.0000  2542.0000  0.4600  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  477.0000  2222.0000  0.4400  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  195.0000  205.0000  415.0000  415.0000  2120  487.0000  2542.0000  0.4600  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  415.0000  415.0000  2120  487.0000  2452.0000  0.4600  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  487.0000  2542.0000  0.4300  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  477.0000  2222.0000  0.4400  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  195.0000  205.0000  415.0000  415.0000  2120  487.0000  2542.0000  0.4600  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  487.0000  2542.0000  0.4300  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  477.0000  2222.0000  0.4400  0.0000  0.0000  11.0000  7.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  195.0000  205.0000  415.0000  415.0000  2120  487.0000  2542.0000  0.4600  0.0000  0.0000  11.0000  5.0000  4.0000  6.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  415.0000  415.0000  2120  487.0000  2452.0000  0.4600  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  487.0000  2542.0000  0.4300  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  477.0000  2222.0000  0.4400  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  195.0000  205.0000  415.0000  415.0000  2120  487.0000  2542.0000  0.4600  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  415.0000  415.0000  2120  487.0000  2452.0000  0.4600  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  487.0000  2542.0000  0.4300  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  477.0000  2222.0000  0.4400  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  195.0000  205.0000  415.0000  415.0000  2120  487.0000  2542.0000  0.4600  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  415.0000  415.0000  2120  487.0000  2452.0000  0.4600  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  487.0000  2542.0000  0.4300  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  477.0000  2222.0000  0.4400  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  195.0000  205.0000  415.0000  415.0000  2120  487.0000  2542.0000  0.4600  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  415.0000  415.0000  2120  487.0000  2452.0000  0.4600  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  487.0000  2542.0000  0.4300  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  477.0000  2222.0000  0.4400  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  195.0000  205.0000  415.0000  415.0000  2120  487.0000  2542.0000  0.4600  0.0000  0.0000  11.0000  5.0000  4.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  415.0000  415.0000  2120  487.0000  2452.0000  0.4600  0.0000  0.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  487.0000  2542.0000  0.4300  0.0000  0.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  477.0000  2222.0000  0.4400  0.0000  0.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  195.0000  205.0000  415.0000  415.0000  2120  487.0000  2542.0000  0.4600  0.0000  0.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  415.0000  415.0000  2120  487.0000  2452.0000  0.4600  0.0000  0.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  487.0000  2542.0000  0.4300  0.0000  0.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  477.0000  2222.0000  0.4400  0.0000  0.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  195.0000  205.0000  415.0000  415.0000  2120  487.0000  2542.0000  0.4600  0.0000  0.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  415.0000  415.0000  2120  487.0000  2452.0000  0.4600  0.0000  0.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  0.1000  205.0000  205.0000  430.0000  430.0000  2120  487.0000  2542.0000  0.4300  0.0000  0.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  3.0000  6.0200 10.5400
1.2254  2.2202  1.8800  265.0000  265.0000  430.0000  430.0000  2120  77.0000  0.220000  0.4400  32.0000  31.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.7200  260.0000  260.0000  430.0000  430.0000  2120  77.0000  0.220000  0.4400  33.0000  33.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.7000  260.0000  265.0000  415.0000  415.0000  2120  87.0000  0.520000  0.4600  33.0000  33.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.7500  275.0000  275.0000  430.0000  430.0000  2120  77.0000  0.220000  0.4400  32.0000  33.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.8000  275.0000  275.0000  415.0000  415.0000  2120  487.0000  0.420000  0.4600  35.0000  35.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.8800  275.0000  275.0000  430.0000  430.0000  2120  77.0000  0.220000  0.4400  36.0000  30.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.3000  255.0000  255.0000  415.0000  415.0000  2120  -87.0000  0.520000  0.4600  25.0000  23.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.7500  255.0000  255.0000  430.0000  430.0000  2120  -77.0000  0.220000  0.4400  30.0000  30.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.8000  265.0000  265.0000  415.0000  415.0000  2120  -87.0000  0.420000  0.4600  30.0000  30.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.8800  265.0000  265.0000  430.0000  430.0000  2120  -77.0000  -222.0000  0.4400  32.0000  31.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.7200  260.0000  260.0000  430.0000  430.0000  2120  -77.0000  -222.0000  0.4400  33.0000  33.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.7000  260.0000  265.0000  415.0000  415.0000  2120  -87.0000  -452.0000  0.4600  33.0000  33.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.7500  275.0000  275.0000  430.0000  430.0000  2120  -77.0000  -222.0000  0.4400  32.0000  33.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.8000  275.0000  275.0000  415.0000  415.0000  2120  -87.0000  -542.0000  0.4600  35.0000  35.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.8800  275.0000  275.0000  430.0000  430.0000  2120  -77.0000  -222.0000  0.4400  36.0000  30.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.8800  265.0000  265.0000  430.0000  430.0000  2120  -77.0000  -222.0000  0.4400  32.0000  31.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.7200  260.0000  260.0000  430.0000  430.0000  2120  -77.0000  -122.0000  0.4400  33.0000  33.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.7000  260.0000  265.0000  415.0000  415.0000  2120  -87.0000  -1452.0000  0.4600  33.0000  33.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.7500  275.0000  275.0000  430.0000  430.0000  2120  -177.0000  -1222.0000  0.4400  32.0000  33.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.8000  275.0000  275.0000  415.0000  415.0000  2120  -187.0000  -1542.0000  0.4600  35.0000  35.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
1.2254  2.2202  1.8800  275.0000  275.0000  430.0000  430.0000  2120  -177.0000  -1222.0000  0.4400  36.0000  30.0000  11.0000  5.0000  7.0000  2.1000  5.1000  10.0000  7.0000  3.0200 10.5400
