78
0.7692308
0.2877451 0.8161765 0.9450980 0.9450980 0.9450980 0.9818627 0.9370098 0.5816177 
0.9500000 0.6098039 0.4196078 0.3269608 0.0931373 0.4953431 0.9431372 1.0000000 
0.6127451 1.0000000 0.9811274 0.6299019 0.0000000 0.0460784 0.8274510 1.0000000 
0.4676470 1.0000000 0.8632353 0.0816176 0.0000000 0.0460784 0.8274510 1.0000000 
0.4676470 1.0000000 0.8588235 0.0617647 0.0000000 0.0460784 0.8274510 1.0000000 
0.4676470 1.0000000 0.8588235 0.0617647 0.0000000 0.0460784 0.8274510 1.0000000 
0.4676470 1.0000000 0.8588235 0.0617647 0.0000000 0.0460784 0.8274510 1.0000000 
0.4676470 1.0000000 0.8588235 0.0617647 0.0000000 0.0460784 0.8274510 1.0000000 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.7692308
0.7625000 0.9629902 0.9526961 0.9965686 0.7901961 0.2061274 0.5205882 0.9720588 
1.0000000 0.6098039 0.5009804 0.9637255 1.0000000 0.3725490 0.8274510 1.0000000 
0.9289216 1.0000000 1.0000000 1.0000000 1.0000000 0.3725490 0.8274510 1.0000000 
0.2529412 0.7995098 0.6558824 0.9691176 1.0000000 0.3725490 0.8274510 1.0000000 
0.0000000 0.0914216 0.1639706 0.9372549 1.0000000 0.3725490 0.8274510 1.0000000 
0.0000000 0.0000000 0.1392157 0.9372549 1.0000000 0.3725490 0.8274510 1.0000000 
0.0000000 0.0000000 0.1392157 0.9372549 1.0000000 0.3725490 0.8274510 1.0000000 
0.0000000 0.0000000 0.0289216 0.4176471 1.0000000 0.8674020 0.9634804 1.0000000 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.9230769
0.5558823 0.9022059 0.7906862 1.0000000 0.9686275 0.1549020 0.3073529 0.9301471 
0.9455882 0.7220588 0.6808823 0.9485294 0.9686275 0.1549020 0.5303922 1.0000000 
0.9914216 0.7683824 0.4360294 0.8639706 0.9686275 0.1549020 0.5303922 1.0000000 
0.7568628 0.9963235 0.9725490 0.9914216 0.9686275 0.1549020 0.5303922 1.0000000 
0.0958333 0.6480392 0.4512255 0.8664216 0.9686275 0.1549020 0.5303922 1.0000000 
0.0000000 0.0000000 0.0303922 0.8431373 0.9686275 0.1549020 0.5303922 1.0000000 
0.0000000 0.0000000 0.0303922 0.8431373 0.9686275 0.1549020 0.5303922 1.0000000 
0.0000000 0.0000000 0.0061275 0.3490196 0.9933823 0.8213235 0.9007353 1.0000000 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.7692308
0.2877451 0.8161765 0.9450980 0.9450980 0.9450980 0.9475490 0.9274510 0.5816177 
0.9500000 0.6098039 0.4196078 0.4196078 0.4196078 0.2409314 0.8436275 1.0000000 
1.0000000 1.0000000 0.9811274 0.9122549 1.0000000 0.3725490 0.8274510 1.0000000 
0.9872549 1.0000000 0.9325981 0.6789216 0.7553921 0.2110294 0.8274510 1.0000000 
0.5460784 1.0000000 0.9634804 0.5897059 0.0774510 0.0460784 0.8274510 1.0000000 
0.4676470 1.0000000 0.8588235 0.0617647 0.0000000 0.0460784 0.8274510 1.0000000 
0.4676470 1.0000000 0.8588235 0.0617647 0.0000000 0.0460784 0.8274510 1.0000000 
0.4676470 1.0000000 0.8588235 0.0617647 0.0000000 0.0460784 0.8274510 1.0000000 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.9230769
0.0436275 0.5607843 0.9468137 0.8936275 0.7906862 0.9022059 0.5382353 0.1313726 
0.4833333 0.7862745 0.2840686 0.9093137 0.8250000 0.7426471 0.9970588 0.9205883 
0.8088235 0.9399510 0.8671569 0.9166667 0.8313726 0.3296569 1.0000000 1.0000000 
0.5330882 0.9963235 0.9850490 0.7009804 0.9686275 0.3725490 1.0000000 1.0000000 
0.1039216 0.8664216 0.9919118 0.7816176 0.7178922 0.3321078 1.0000000 1.0000000 
0.0303922 0.8431373 0.9686275 0.1549020 0.0000000 0.2176471 1.0000000 1.0000000 
0.0303922 0.8431373 0.9686275 0.1549020 0.0000000 0.2176471 1.0000000 1.0000000 
0.0303922 0.8431373 0.9686275 0.1549020 0.0000000 0.2176471 1.0000000 1.0000000 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1.0769231
0.6002451 1.0000000 1.0000000 0.8367647 0.0225490 0.0080882 0.6078432 0.6720588 
0.9343137 0.8348039 0.8142157 0.9269608 0.2419118 0.1571078 0.9049020 0.7578431 
0.9318628 0.5737745 0.8453431 0.8502451 0.0549020 0.3933823 0.9811274 0.2647059 
0.7892157 0.9848039 1.0000000 0.9904412 0.3973039 0.0279412 0.8632353 0.6085784 
0.4279412 0.7450981 0.9634804 0.8973039 0.1691176 0.0147059 0.8588235 0.5620098 
0.0066176 0.3372549 0.9014706 1.0000000 0.7958333 0.6524510 0.9502451 0.5223039 
0.0394608 0.6931372 0.7083333 1.0000000 0.7549019 0.7681373 1.0000000 0.5740196 
0.0000000 0.1063726 0.8884804 0.8637255 0.0879902 0.4519608 1.0000000 1.0000000 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.6153846
0.0000000 0.2066177 0.7208334 0.9794118 0.9656863 0.8323529 0.5539216 0.5539216 
0.0000000 0.3735294 1.0000000 0.7823529 0.6372549 1.0000000 1.0000000 1.0000000 
0.1313726 0.1828431 0.4946078 0.8666667 0.9166667 1.0000000 1.0000000 1.0000000 
0.9686275 0.6127451 0.0247549 0.0303922 0.3928922 1.0000000 1.0000000 1.0000000 
0.8382353 0.9441177 0.6274510 0.1598039 0.3735294 1.0000000 1.0000000 1.0000000 
0.1301471 0.5933824 1.0000000 0.8676471 0.7794118 1.0000000 1.0000000 1.0000000 
0.0000000 0.2147059 0.7352941 1.0000000 1.0000000 1.0000000 1.0000000 1.0000000 
0.0000000 0.0000000 0.0779412 0.2098039 0.5053921 1.0000000 1.0000000 1.0000000 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.7692308
0.2877451 0.8161765 0.9450980 0.9450980 0.9705882 0.9553922 0.2154412 0.0539216 
0.9500000 0.6098039 0.4196078 0.3269608 0.3629902 0.8872549 0.9220588 0.9058824 
0.9289216 1.0000000 1.0000000 0.7176471 0.0000000 0.6705883 1.0000000 1.0000000 
0.4727941 0.9921569 1.0000000 0.7176471 0.0000000 0.6705883 1.0000000 1.0000000 
0.0686275 0.5575981 0.9553922 0.7176471 0.0000000 0.6705883 1.0000000 1.0000000 
0.0000000 0.4497549 0.9392157 0.9004902 0.3416667 0.6705883 1.0000000 1.0000000 
0.0000000 0.4056373 0.9269608 1.0000000 0.7274510 0.8093137 1.0000000 1.0000000 
0.0000000 0.0460784 0.8274510 1.0000000 1.0000000 1.0000000 1.0000000 1.0000000 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.8461539
0.3071078 0.6053922 0.9536765 0.9450980 0.9546568 0.8090686 0.5147059 0.0549020 
0.9536765 1.0000000 0.8085784 0.2223039 0.1958333 0.7904412 0.9294118 0.1000000 
0.9340686 1.0000000 1.0000000 0.3970588 0.0000000 0.4205882 0.9294118 0.1000000 
0.5098040 0.9946079 1.0000000 0.3970588 0.0000000 0.4205882 0.9639706 0.5421569 
0.0784314 0.6357843 0.9838235 0.5419118 0.0872549 0.5610294 1.0000000 1.0000000 
0.0039216 0.5404412 0.9779412 0.9860294 0.7676471 0.9889706 1.0000000 1.0000000 
0.0036765 0.4941176 0.9735294 1.0000000 1.0000000 1.0000000 1.0000000 1.0000000 
0.0051471 0.6330882 0.9867647 0.9688725 0.4799020 0.9752451 1.0000000 1.0000000 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.9230769
0.5558823 0.9879902 0.9468137 0.9914216 0.7470588 0.1313726 0.5558823 1.0000000 
0.8014706 0.8730392 0.4377451 0.9093137 0.9970588 0.9205883 0.9558824 1.0000000 
0.8088235 1.0000000 0.9958333 0.9166667 0.9958333 0.9166667 1.0000000 1.0000000 
0.2830882 0.6093137 0.9468137 0.3884804 0.9696078 0.2845588 0.7686275 1.0000000 
0.0000000 0.0316176 0.1424020 0.2399510 0.9686275 0.1549020 0.5303922 1.0000000 
0.0000000 0.0000000 0.0000000 0.2176471 0.9889706 0.5786765 0.5705882 1.0000000 
0.0000000 0.0000000 0.2227941 0.5470588 1.0000000 0.9862745 0.9705882 1.0000000 
0.0000000 0.1713235 0.9007353 1.0000000 1.0000000 1.0000000 0.9752451 0.3325980 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1.0000000
0.5539216 0.8526961 0.6125000 0.9752451 0.4899510 0.0963235 0.7098039 1.0000000 
0.5169117 0.6705883 0.7137255 0.9897059 0.9757353 0.9139706 0.9941176 1.0000000 
0.8475490 0.5291666 0.1490196 0.9046569 0.9651961 0.9526961 1.0000000 0.4252451 
0.9892157 0.9897059 0.2705882 0.5166667 0.7492647 0.3806373 0.9691176 0.5980392 
0.4759804 0.7411765 0.3129902 0.8973039 0.7411765 0.0852941 0.9372549 1.0000000 
0.0000000 0.0000000 0.1313726 0.9686275 0.9085785 0.3590686 0.9426470 1.0000000 
0.0000000 0.0000000 0.3806373 0.9818627 1.0000000 0.9647059 0.9960784 1.0000000 
